0.000535 -0.000078
0.000556 -0.000160
0.000563 -0.000245
0.000556 -0.000330
0.000534 -0.000413
0.000499 -0.000492
0.000449 -0.000563
0.000386 -0.000626
0.000310 -0.000677
0.000225 -0.000715
0.000130 -0.000737
0.000028 -0.000742
-0.000078 -0.000728
-0.000186 -0.000695
-0.000294 -0.000642
-0.000398 -0.000570
-0.000495 -0.000478
-0.000584 -0.000369
-0.000661 -0.000243
-0.000725 -0.000104
-0.000772 0.000047
-0.000801 0.000206
-0.000811 0.000369
-0.000801 0.000532
-0.000769 0.000690
-0.000717 0.000840
-0.000644 0.000977
-0.000552 0.001095
-0.000441 0.001191
-0.000315 0.001260
-0.000175 0.001299
-0.000025 0.001305
0.000132 0.001275
0.000292 0.001207
0.000452 0.001101
0.000607 0.000956
0.000753 0.000774
0.000886 0.000558
0.001002 0.000310
0.001098 0.000034
0.001169 -0.000263
0.001214 -0.000575
0.001229 -0.000895
0.001214 -0.001215
0.001166 -0.001526
0.001086 -0.001820
0.000974 -0.002087
0.000832 -0.002317
0.000661 -0.002503
0.000465 -0.002635
0.000248 -0.002706
0.000014 -0.002710
-0.000233 -0.002642
-0.000485 -0.002497
-0.000738 -0.002274
-0.000984 -0.001973
-0.001217 -0.001596
-0.001431 -0.001147
-0.001619 -0.000633
-0.001774 -0.000063
-0.001892 0.000553
-0.001966 0.001200
-0.001994 0.001865
-0.001971 0.002530
-0.001896 0.003177
-0.001767 0.003788
-0.001584 0.004342
-0.001350 0.004821
-0.001068 0.005204
-0.000741 0.005473
-0.000376 0.005611
0.000020 0.005603
0.000439 0.005438
0.000872 0.005105
0.001309 0.004601
0.001738 0.003922
0.002147 0.003073
0.002526 0.002063
0.002863 0.000903
0.003146 -0.000387
0.003364 -0.001783
0.003508 -0.003257
0.003569 -0.004775
0.003540 -0.006299
0.003415 -0.007788
0.003192 -0.009196
0.002868 -0.010477
0.002445 -0.011583
0.001927 -0.012465
0.001320 -0.013077
0.000634 -0.013375
-0.000121 -0.013317
-0.000929 -0.012870
-0.001775 -0.012006
-0.002639 -0.010704
-0.003500 -0.008956
-0.004337 -0.006763
-0.005124 -0.004140
-0.005840 -0.001112
-0.006457 0.002279
-0.006953 0.005976
-0.007304 0.009909
-0.007487 0.013991
-0.007484 0.018125
-0.007277 0.022194
-0.006851 0.026075
-0.006198 0.029632
-0.005313 0.032719
-0.004194 0.035187
-0.002847 0.036884
-0.001285 0.037660
0.000477 0.037368
0.002413 0.035874
0.004492 0.033054
0.006676 0.028809
0.008922 0.023062
0.011177 0.015768
0.013385 0.006919
0.015482 -0.003450
0.017399 -0.015257
0.019063 -0.028362
0.020396 -0.042569
0.021318 -0.057612
0.021746 -0.073160
