-6.283185 -0.038454
-6.258053 -0.036075
-6.232920 -0.033443
-6.207787 -0.030573
-6.182654 -0.027478
-6.157522 -0.024176
-6.132389 -0.020685
-6.107256 -0.017024
-6.082123 -0.013214
-6.056991 -0.009276
-6.031858 -0.005235
-6.006725 -0.001113
-5.981592 0.003064
-5.956460 0.007272
-5.931327 0.011485
-5.906194 0.015677
-5.881061 0.019822
-5.855929 0.023893
-5.830796 0.027865
-5.805663 0.031711
-5.780530 0.035406
-5.755398 0.038926
-5.730265 0.042246
-5.705132 0.045344
-5.680000 0.048197
-5.654867 0.050784
-5.629734 0.053087
-5.604601 0.055088
-5.579469 0.056769
-5.554336 0.058116
-5.529203 0.059117
-5.504070 0.059761
-5.478938 0.060039
-5.453805 0.059944
-5.428672 0.059472
-5.403539 0.058621
-5.378407 0.057390
-5.353274 0.055781
-5.328141 0.053801
-5.303008 0.051454
-5.277876 0.048751
-5.252743 0.045703
-5.227610 0.042324
-5.202477 0.038630
-5.177345 0.034638
-5.152212 0.030370
-5.127079 0.025847
-5.101946 0.021093
-5.076814 0.016134
-5.051681 0.010997
-5.026548 0.005712
-5.001416 0.000307
-4.976283 -0.005185
-4.951150 -0.010732
-4.926017 -0.016301
-4.900885 -0.021858
-4.875752 -0.027369
-4.850619 -0.032799
-4.825486 -0.038114
-4.800354 -0.043279
-4.775221 -0.048260
-4.750088 -0.053024
-4.724955 -0.057537
-4.699823 -0.061768
-4.674690 -0.065685
-4.649557 -0.069260
-4.624424 -0.072464
-4.599292 -0.075271
-4.574159 -0.077656
-4.549026 -0.079599
-4.523893 -0.081077
-4.498761 -0.082074
-4.473628 -0.082575
-4.448495 -0.082567
-4.423362 -0.082039
-4.398230 -0.080986
-4.373097 -0.079403
-4.347964 -0.077289
-4.322831 -0.074647
-4.297699 -0.071480
-4.272566 -0.067799
-4.247433 -0.063613
-4.222301 -0.058939
-4.197168 -0.053793
-4.172035 -0.048196
-4.146902 -0.042172
-4.121770 -0.035749
-4.096637 -0.028954
-4.071504 -0.021822
-4.046371 -0.014387
-4.021239 -0.006686
-3.996106 0.001241
-3.970973 0.009352
-3.945840 0.017604
-3.920708 0.025949
-3.895575 0.034342
-3.870442 0.042733
-3.845309 0.051074
-3.820177 0.059312
-3.795044 0.067397
-3.769911 0.075277
-3.744778 0.082900
-3.719646 0.090214
-3.694513 0.097168
-3.669380 0.103710
-3.644247 0.109792
-3.619115 0.115363
-3.593982 0.120376
-3.568849 0.124786
-3.543717 0.128548
-3.518584 0.131619
-3.493451 0.133961
-3.468318 0.135536
-3.443186 0.136310
-3.418053 0.136251
-3.392920 0.135330
-3.367787 0.133523
-3.342655 0.130808
-3.317522 0.127165
-3.292389 0.122582
-3.267256 0.117047
-3.242124 0.110554
-3.216991 0.103098
-3.191858 0.094682
-3.166725 0.085311
-3.141593 0.074992
-3.116460 0.063740
-3.091327 0.051571
-3.066194 0.038506
-3.041062 0.024569
-3.015929 0.009789
-2.990796 -0.005801
-2.965663 -0.022168
-2.940531 -0.039271
-2.915398 -0.057069
-2.890265 -0.075518
-2.865133 -0.094568
-2.840000 -0.114171
-2.814867 -0.134272
-2.789734 -0.154819
-2.764602 -0.175753
-2.739469 -0.197017
-2.714336 -0.218551
-2.689203 -0.240295
-2.664071 -0.262186
-2.638938 -0.284165
-2.613805 -0.306167
-2.588672 -0.328132
-2.563540 -0.349997
-2.538407 -0.371703
-2.513274 -0.393189
-2.488141 -0.414396
-2.463009 -0.435267
-2.437876 -0.455748
-2.412743 -0.475784
-2.387610 -0.495325
-2.362478 -0.514323
-2.337345 -0.532732
-2.312212 -0.550510
-2.287079 -0.567616
-2.261947 -0.584016
-2.236814 -0.599676
-2.211681 -0.614568
-2.186548 -0.628668
-2.161416 -0.641953
-2.136283 -0.654407
-2.111150 -0.666017
-2.086018 -0.676774
-2.060885 -0.686674
-2.035752 -0.695716
-2.010619 -0.703903
-1.985487 -0.711243
-1.960354 -0.717747
-1.935221 -0.723432
-1.910088 -0.728317
-1.884956 -0.732424
-1.859823 -0.735780
-1.834690 -0.738415
-1.809557 -0.740363
-1.784425 -0.741659
-1.759292 -0.742342
-1.734159 -0.742454
-1.709026 -0.742037
-1.683894 -0.741139
-1.658761 -0.739806
-1.633628 -0.738086
-1.608495 -0.736031
-1.583363 -0.733691
-1.558230 -0.731117
-1.533097 -0.728361
-1.507964 -0.725474
-1.482832 -0.722508
-1.457699 -0.719513
-1.432566 -0.716539
-1.407434 -0.713633
-1.382301 -0.710843
-1.357168 -0.708212
-1.332035 -0.705784
-1.306903 -0.703599
-1.281770 -0.701693
-1.256637 -0.700102
-1.231504 -0.698855
-1.206372 -0.697982
-1.181239 -0.697506
-1.156106 -0.697447
-1.130973 -0.697822
-1.105841 -0.698644
-1.080708 -0.699920
-1.055575 -0.701654
-1.030442 -0.703846
-1.005310 -0.706491
-0.980177 -0.709579
-0.955044 -0.713097
-0.929911 -0.717026
-0.904779 -0.721344
-0.879646 -0.726024
-0.854513 -0.731034
-0.829380 -0.736340
-0.804248 -0.741902
-0.779115 -0.747678
-0.753982 -0.753620
-0.728849 -0.759679
-0.703717 -0.765801
-0.678584 -0.771931
-0.653451 -0.778010
-0.628319 -0.783976
-0.603186 -0.789766
-0.578053 -0.795315
-0.552920 -0.800557
-0.527788 -0.805424
-0.502655 -0.809846
-0.477522 -0.813756
-0.452389 -0.817084
-0.427257 -0.819761
-0.402124 -0.821718
-0.376991 -0.822889
-0.351858 -0.823208
-0.326726 -0.822609
-0.301593 -0.821030
-0.276460 -0.818412
-0.251327 -0.814697
-0.226195 -0.809830
-0.201062 -0.803761
-0.175929 -0.796442
-0.150796 -0.787829
-0.125664 -0.777884
-0.100531 -0.766571
-0.075398 -0.753859
-0.050265 -0.739724
-0.025133 -0.724145
0.000000 nan
0.025133 -0.688600
0.050265 -0.668619
0.075398 -0.647167
0.100531 -0.624249
0.125664 -0.599880
0.150796 -0.574076
0.175929 -0.546862
0.201062 -0.518269
0.226195 -0.488330
0.251327 -0.457088
0.276460 -0.424590
0.301593 -0.390885
0.326726 -0.356033
0.351858 -0.320094
0.376991 -0.283135
0.402124 -0.245228
0.427257 -0.206447
0.452389 -0.166874
0.477522 -0.126590
0.502655 -0.085684
0.527788 -0.044244
0.552920 -0.002364
0.578053 0.039862
0.603186 0.082335
0.628319 0.124958
0.653451 0.167629
0.678584 0.210246
0.703717 0.252710
0.728849 0.294916
0.753982 0.336763
0.779115 0.378150
0.804248 0.418976
0.829380 0.459142
0.854513 0.498551
0.879646 0.537107
0.904779 0.574718
0.929911 0.611294
0.955044 0.646748
0.980177 0.680997
1.005310 0.713960
1.030442 0.745563
1.055575 0.775734
1.080708 0.804406
1.105841 0.831519
1.130973 0.857014
1.156106 0.880842
1.181239 0.902955
1.206372 0.923313
1.231504 0.941881
1.256637 0.958631
1.281770 0.973538
1.306903 0.986586
1.332035 0.997764
1.357168 1.007065
1.382301 1.014491
1.407434 1.020047
1.432566 1.023746
1.457699 1.025604
1.482832 1.025647
1.507964 1.023901
1.533097 1.020402
1.558230 1.015187
1.583363 1.008302
1.608495 0.999794
1.633628 0.989717
1.658761 0.978127
1.683894 0.965085
1.709026 0.950657
1.734159 0.934910
1.759292 0.917915
1.784425 0.899745
1.809557 0.880477
1.834690 0.860188
1.859823 0.838959
1.884956 0.816871
1.910088 0.794005
1.935221 0.770445
1.960354 0.746275
1.985487 0.721577
2.010619 0.696435
2.035752 0.670931
2.060885 0.645148
2.086018 0.619166
2.111150 0.593064
2.136283 0.566919
2.161416 0.540807
2.186548 0.514801
2.211681 0.488972
2.236814 0.463386
2.261947 0.438111
2.287079 0.413206
2.312212 0.388731
2.337345 0.364741
2.362478 0.341287
