-6.283185 -0.001737
-3.769911 -0.013823
-1.256637 0.967364
1.256637 0.254822
3.769911 0.015510
6.283185 0.000562
-6.283185 -0.000384
-3.769911 -0.015964
-1.256637 -0.240351
1.256637 -0.409900
3.769911 0.016371
6.283185 0.001264
-6.283185 -0.003239
-3.769911 -0.050497
-1.256637 0.597565
1.256637 0.971008
3.769911 -0.015160
6.283185 -0.002241
-6.283185 0.001982
-3.769911 0.021181
-1.256637 0.096367
1.256637 0.639359
3.769911 0.024183
6.283185 0.001331
-6.283185 -0.000348
-3.769911 -0.012038
-1.256637 0.255089
1.256637 0.255089
3.769911 -0.012038
6.283185 -0.000348
-6.283185 -0.001855
-3.769911 -0.048753
-1.256637 -0.056330
1.256637 -0.021986
3.769911 0.051254
6.283185 0.002439
-6.283185 -0.001153
-3.769911 -0.024636
-1.256637 -0.624887
1.256637 0.461097
3.769911 -0.018633
6.283185 -0.002455
-6.283185 -0.002123
-3.769911 -0.016800
-1.256637 0.384602
1.256637 -0.531833
3.769911 -0.055139
6.283185 -0.002470
-6.283185 0.001479
-3.769911 0.049683
-1.256637 0.702938
1.256637 0.329495
3.769911 0.014346
6.283185 0.000482
-6.283185 -0.001204
-3.769911 -0.051755
-1.256637 -0.599323
1.256637 0.521006
3.769911 0.054256
6.283185 0.001788
-6.283185 0.001591
-3.769911 0.018162
-1.256637 -0.428016
1.256637 -1.140557
3.769911 0.047495
6.283185 0.003889
-6.283185 -0.003156
-3.769911 -0.056064
-1.256637 -0.484281
1.256637 -0.823379
3.769911 0.008606
6.283185 0.000140
-6.283185 -0.003239
-3.769911 -0.050497
-1.256637 0.597565
1.256637 0.971008
3.769911 -0.015160
6.283185 -0.002241
-6.283185 0.000901
-3.769911 0.023968
-1.256637 0.626709
1.256637 -0.289725
3.769911 -0.014371
6.283185 0.000555
-6.283185 -0.000029
-3.769911 -0.016872
-1.256637 -0.211409
1.256637 0.705026
3.769911 0.021467
6.283185 0.000317
-6.283185 0.000901
-3.769911 0.023968
-1.256637 0.626709
1.256637 -0.289725
3.769911 -0.014371
6.283185 0.000555
-6.283185 0.001812
-3.769911 0.014945
-1.256637 -0.983657
1.256637 -0.983657
3.769911 0.014945
6.283185 0.001812
-6.283185 0.001670
-3.769911 0.019326
-1.256637 -0.502689
1.256637 -0.876131
3.769911 -0.016011
6.283185 0.000673
-6.283185 -0.004075
-3.769911 -0.053667
-1.256637 0.677704
1.256637 1.220696
3.769911 -0.050665
6.283185 -0.004725
-6.283185 -0.001768
-3.769911 -0.017708
-1.256637 0.413544
1.256637 0.583094
3.769911 -0.050043
6.283185 -0.003416
-6.283185 0.003483
-3.769911 0.057855
-1.256637 0.466165
1.256637 -0.076827
3.769911 0.054853
6.283185 0.004134
-6.283185 0.000605
